,company,position,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus
6279,eBay,Principal Data Scientist,250210.0,242350.0,258070.0,252175.0,252175.0,,
6280,Roche,Principal Data Scientist,197155.0,188640.0,205670.0,195845.0,195845.0,20960.0,20305.0
6281,GoDaddy,Principal Data Scientist,214185.0,205670.0,222700.0,215495.0,215495.0,,
6282,Boston Scientific,Principal Data Scientist,152615.0,146720.0,158510.0,153925.0,153925.0,23580.0,
6283,Hitachi America,Principal Data Scientist,199120.0,192570.0,205670.0,,,,
6284,Boeing,Principal Data Scientist,245625.0,235800.0,255450.0,247590.0,247590.0,27510.0,
6285,Equifax,Principal Data Scientist,231870.0,221390.0,242350.0,233180.0,233180.0,23580.0,
6286,New York Life,Principal Data Scientist,250865.0,239730.0,262000.0,252830.0,252830.0,98250.0,
6287,MITRE,Principal Data Scientist,228595.0,220080.0,237110.0,227940.0,227940.0,,
6288,Workday,Principal Data Scientist,205670.0,197810.0,213530.0,206325.0,206325.0,,
6289,ClearObject,Principal Data Scientist,148030.0,141480.0,154580.0,148030.0,148030.0,,
6290,Jet,Principal Data Scientist,275100.0,263310.0,286890.0,272480.0,272480.0,,
6291,Novo Nordisk,Principal Data Scientist,195190.0,187330.0,203050.0,200430.0,200430.0,59605.0,
6292,Red Hat,Principal Data Scientist,169645.0,163750.0,175540.0,170955.0,170955.0,25545.0,26200.0
6293,Experian,Principal Data Scientist,231870.0,222700.0,241040.0,229905.0,229905.0,42575.0,
6294,Sedgwick Claims Management Services,Principal Data Scientist,181435.0,172920.0,189950.0,183400.0,183400.0,,
6295,Realtor.com,Principal Data Scientist,225320.0,216150.0,234490.0,225975.0,225975.0,,
6296,NASA,Principal Data Scientist,181435.0,172920.0,189950.0,180780.0,180780.0,,
6297,CoreLogic,Principal Data Scientist,162440.0,155890.0,168990.0,161130.0,161130.0,12445.0,
6298,Infinite Analytics,Principal Data Scientist,112005.0,107420.0,116590.0,112005.0,112005.0,,104800.0
6299,Concurrent Technologies Corporation,Principal Data Scientist,215495.0,205670.0,225320.0,218115.0,218115.0,,
6300,Concurrent Technologies Corporation,Principal Data Scientist,217460.0,206980.0,227940.0,215495.0,215495.0,,
6301,Alexion Pharmaceuticals,Principal Data Scientist,213530.0,204360.0,222700.0,216150.0,216150.0,,
6302,Aetna,Principal Data Scientist,229250.0,220080.0,238420.0,228595.0,228595.0,39955.0,41265.0
6303,Zillow,Principal Data Scientist,220735.0,212220.0,229250.0,220080.0,220080.0,,
6304,Decathlon,Intern data scientist - Monthly,3275.0,2620.0,3930.0,,,,
6305,Datadog,Intern data scientist - Monthly,11135.0,10480.0,11790.0,,,,
6306,Kanopy,Intern data scientist,79910.0,75980.0,83840.0,79255.0,79255.0,,
6307,Que Linda Boutique,Data Science Engineer,104800.0,100870.0,108730.0,106110.0,106110.0,,
6308,SessionM,Data Science Engineer,142790.0,137550.0,148030.0,144755.0,144755.0,,
6309,Fisher Investments,Data Science Engineer,112005.0,107420.0,116590.0,112005.0,112005.0,30130.0,
6310,DoorDash,Data Science Engineer,242350.0,234490.0,250210.0,243660.0,243660.0,,
6311,Payability,Data Science Engineer,94320.0,90390.0,98250.0,93665.0,93665.0,,
6312,Krypto IT Solutions,Data Science Engineer,115280.0,110040.0,120520.0,113315.0,113315.0,,
6313,CI,Data Science Engineer,180780.0,174230.0,187330.0,180780.0,180780.0,,
6314,Staples,Data Science Engineer,26200.0,24890.0,27510.0,26200.0,26200.0,,
6315,Steel House,Data Science Engineer,200430.0,191260.0,209600.0,201085.0,201085.0,,
6316,KidzToPros,Data Science Engineer,148030.0,141480.0,154580.0,147375.0,147375.0,,
6317,Salesforce,Data Science Engineer,211565.0,204360.0,218770.0,212220.0,212220.0,,
6318,Tapjoy,Data Science Engineer,164405.0,157200.0,171610.0,166370.0,166370.0,,
6319,John Hancock Investments,Data Science Engineer - Hourly Intern,57220.8,57220.8,59945.600000000006,,,,
6320,Sojern,Data Science Engineer,184055.0,176850.0,191260.0,184055.0,184055.0,18995.0,
6321,IQVIA,Data Science Engineer,106765.0,103490.0,110040.0,106765.0,106765.0,,
6322,Stripe,Data Science Engineer,268550.0,256760.0,280340.0,267895.0,267895.0,,
6323,eBay,Data Science Engineer,174230.0,166370.0,182090.0,175540.0,175540.0,,
6324,ExtraHop Networks,Data Science Engineer,165060.0,158510.0,171610.0,163750.0,163750.0,,
6325,Cylera,Data Science Engineer,125760.0,120520.0,131000.0,127070.0,127070.0,,
6326,Tableau Software,Data Science Engineer,153270.0,148030.0,158510.0,155235.0,155235.0,,
6327,Patton Labs,Data Science Engineer,96285.0,93010.0,99560.0,96285.0,96285.0,,
6328,Heavy Duty Vehicle Insurance,Data Science Engineer,132310.0,127070.0,137550.0,132310.0,132310.0,,
6329,Alpha Clinical Systems,Data Science Engineer - Hourly,98092.8,95368.0,103542.40000000001,98092.8,98092.8,,
6330,Netflix,Data Science Engineer,230560.0,220080.0,241040.0,230560.0,230560.0,,
6331,Ericsson-Worldwide,Data Science Engineer - Hourly Intern,81744.0,79019.2,87193.6,,,,
6332,Crawford & Company,Data Science Engineer,102835.0,99560.0,106110.0,103490.0,103490.0,,
6333,Stansberry Research,Data Science Engineer,110695.0,107420.0,113970.0,111350.0,111350.0,,
6334,InnCreTech,Data Science Engineer,120520.0,115280.0,125760.0,119865.0,119865.0,,
6335,American Family Insurance,Data Science Engineer,120520.0,115280.0,125760.0,120520.0,120520.0,,
6336,Pandata Group,Data Science Engineer,126415.0,120520.0,132310.0,127070.0,127070.0,,
6337,CKM Analytix,Data Science Engineer,121830.0,116590.0,127070.0,123140.0,123140.0,,
6338,Billups,Data Science Engineer,111350.0,107420.0,115280.0,111350.0,111350.0,,
6339,The Blackstone Group,Data Science Engineer,134275.0,128380.0,140170.0,134275.0,134275.0,,
6340,Fugro,Data Science Engineer,103490.0,99560.0,107420.0,103490.0,103490.0,,
6341,Contata Solutions,Data Science Engineer,134275.0,128380.0,140170.0,133620.0,133620.0,,
6342,Cruise,Data Science Engineer,207635.0,200430.0,214840.0,207635.0,207635.0,,
6343,Medline Industries,Data Science Engineer,165715.0,158510.0,172920.0,167025.0,167025.0,,
6344,dataxu,Data Science Engineer,125760.0,120520.0,131000.0,125105.0,125105.0,,
6345,Castlight,Data Science Engineer,171610.0,165060.0,178160.0,172265.0,172265.0,18995.0,7860.0
6346,A9.com,Data Science Engineer - Hourly Contractor,231608.0,223433.6,242507.2,,,,
6347,Corporate Resource Solutions,Data Science Engineer - Hourly,106267.2,103542.40000000001,111716.8,106267.2,106267.2,,
6348,Snap,Data Science Engineer,193880.0,186020.0,201740.0,194535.0,194535.0,,112005.0
6349,Black Sesame Technologies,Data Science Engineer,148030.0,141480.0,154580.0,146720.0,146720.0,,
6350,OpenTable,Data Science Engineer,220735.0,210910.0,230560.0,219425.0,219425.0,,
6351,Qorvo,Data Science Engineer,100215.0,96940.0,103490.0,99560.0,99560.0,,
6352,MZ,Data Science Engineer,167680.0,162440.0,172920.0,167025.0,167025.0,,
6353,Schlumberger,Data Science Engineer - Monthly Intern,7860.0,7860.0,7860.0,,,,
6354,DataFactZ,Data Science Engineer,111350.0,107420.0,115280.0,111350.0,111350.0,1310.0,699.5400000000001
6355,Cambia Health Solutions,Data Science Engineer,188640.0,180780.0,196500.0,189295.0,189295.0,,
6356,Agari,Data Science Engineer,229250.0,220080.0,238420.0,227285.0,227285.0,,
6357,Oks-Span Tech,Data Science Engineer,146065.0,140170.0,151960.0,146720.0,146720.0,,
6358,Envive,Data Science Engineer,176195.0,167680.0,184710.0,176850.0,176850.0,,
6359,Savvysherpa,Data Science Engineer,85805.0,81220.0,90390.0,86460.0,86460.0,,
6360,Grupo Bimbo,Data Science Engineer,78600.0,75980.0,81220.0,78600.0,78600.0,,
6361,Petuum,Data Science Engineer,187985.0,180780.0,195190.0,188640.0,188640.0,,
6362,nova IQ,Data Science Engineer,96285.0,93010.0,99560.0,95630.0,95630.0,,
6363,RBUs,Data Science Analyst,139515.0,133620.0,145410.0,140825.0,140825.0,,
6364,H.Spectrum,Data Science Analyst,86460.0,83840.0,89080.0,87115.0,87115.0,,
6365,Mr. Cooper,Data Science Analyst - Hourly,98092.8,95368.0,103542.40000000001,98092.8,98092.8,,
6366,CoinGenius,Data Science Analyst - Hourly Intern,68120.0,65395.200000000004,70844.8,,,,
6367,Kabbage,Data Science Analyst,140170.0,134930.0,145410.0,140170.0,140170.0,,
6368,Ask Media Group,Data Science Analyst,75325.0,72050.0,78600.0,75325.0,75325.0,3930.0,
6369,Nielsen,Data Science Analyst,82530.0,78600.0,86460.0,81875.0,81875.0,,
6370,Deloitte,Data Science Analyst,112660.0,107420.0,117900.0,111350.0,111350.0,,
6371,St. Luke's Health System,Data Science Analyst,102180.0,98250.0,106110.0,100870.0,100870.0,,
6372,Urban Institute,Data Science Analyst,86460.0,83840.0,89080.0,87115.0,87115.0,,
6373,BNY Mellon,Data Science Analyst,124450.0,119210.0,129690.0,124450.0,124450.0,7205.0,
6374,Indiana University Health,Data Science Analyst - Hourly,79019.2,76294.40000000001,84468.8,79019.2,79019.2,,
6375,J.D. Power,Data Science Analyst,121830.0,117900.0,125760.0,121830.0,121830.0,,
6376,J. Crew,Data Science Analyst,107420.0,103490.0,111350.0,106765.0,106765.0,,
6377,University of Utah,Data Science Analyst - Hourly Intern,32697.600000000002,32697.600000000002,35422.4,,,,
6378,Credit Suisse,Data Science Analyst,121175.0,116590.0,125760.0,121175.0,121175.0,13100.0,
6379,Lincoln Financial Group,Data Science Analyst,108075.0,103490.0,112660.0,109385.0,109385.0,3.93,
6380,GroupM,Data Science Analyst,120520.0,116590.0,124450.0,120520.0,120520.0,,
6381,Icahn School of Medicine at Mount Sinai,Data Science Analyst,119865.0,115280.0,124450.0,119865.0,119865.0,,
6382,Petro IT,Data Science Analyst,101525.0,98250.0,104800.0,102180.0,102180.0,,
6383,Atria Retirement Canada,Data Science Analyst,110695.0,106110.0,115280.0,112005.0,112005.0,,
6384,Affinity Health Plan,Data Science Analyst,119210.0,115280.0,123140.0,119865.0,119865.0,,
6385,Mayo Clinic,Data Science Analyst,107420.0,103490.0,111350.0,108075.0,108075.0,,
6386,Kaplan Test Prep,Data Science Analyst - Hourly Contractor,103542.40000000001,98092.8,108992.0,,,,
6387,Old National Bancorp,Data Science Analyst,89080.0,85150.0,93010.0,90390.0,90390.0,,
6388,CEMEX (USA),Data Science Analyst,68120.0,65500.0,70740.0,68120.0,68120.0,5240.0,
6389,Avant,Data Science Analyst,92355.0,89080.0,95630.0,93010.0,93010.0,9.17,
6390,IBM,Data Science Analyst,195845.0,188640.0,203050.0,195845.0,195845.0,,
6391,1stDibs.com,Data Science Analyst,104800.0,100870.0,108730.0,103490.0,103490.0,,8515.0
6392,Kforce,Data Science Analyst - Hourly,108992.0,106267.2,114441.6,108992.0,108992.0,,
6393,Mindbody,Data Science Analyst,181435.0,174230.0,188640.0,182090.0,182090.0,,
6394,Adobe,Data Science Analyst - Intern,104145.0,99560.0,108730.0,,,,
6395,Aflac,Data Science Analyst,86460.0,82530.0,90390.0,87115.0,87115.0,1289.04,
6396,Kensho Technologies,Data Science Analyst,112660.0,108730.0,116590.0,112660.0,112660.0,,
6397,Banner Health,Data Science Analyst,88425.0,85150.0,91700.0,88425.0,88425.0,,
6398,Byteware,Data Science Analyst,134930.0,131000.0,138860.0,135585.0,135585.0,,
6399,Chevron,Data Science Analyst - Monthly Intern,5895.0,5240.0,6550.0,,,,
6400,Chevron,Data Science Analyst - Monthly Intern,5895.0,5240.0,6550.0,,,,
6401,Information Resources,Data Science Analyst,90390.0,87770.0,93010.0,89735.0,89735.0,,
6402,Analytic Partners,Data Science Analyst,106110.0,102180.0,110040.0,107420.0,107420.0,,
6403,Wit,Data Science Analyst,98250.0,94320.0,102180.0,98905.0,98905.0,,
6404,Amruta,Data Science Manager,60260.0,57640.0,62880.0,60260.0,60260.0,,
6405,Box,Data Science Manager,289510.0,277720.0,301300.0,292130.0,292130.0,,
6406,Highmark,Data Science Manager,187985.0,180780.0,195190.0,187330.0,187330.0,,
6407,Avant (TN),Data Science Manager,175540.0,168990.0,182090.0,173575.0,173575.0,,
6408,Charles Schwab,Data Science Manager,139515.0,133620.0,145410.0,140170.0,140170.0,,
6409,Airbnb,Data Science Manager,284925.0,272480.0,297370.0,284270.0,284270.0,,
6410,AbbVie,Data Science Manager,146065.0,140170.0,151960.0,147375.0,147375.0,,
6411,S&P Global,Data Science Manager,257415.0,247590.0,267240.0,256105.0,256105.0,,
6412,Am West,Data Science Manager,157855.0,151960.0,163750.0,158510.0,158510.0,,
6413,Chase,Data Science Manager,153925.0,148030.0,159820.0,154580.0,154580.0,13755.0,
6414,MetLife,Data Science Manager,169645.0,162440.0,176850.0,168990.0,168990.0,,
6415,Monster Worldwide,Data Science Manager,233835.0,224010.0,243660.0,234490.0,234490.0,,
6416,Groupon,Data Science Manager,240385.0,229250.0,251520.0,240385.0,240385.0,47815.0,47815.0
6417,Quantiply,Data Science Manager,175540.0,167680.0,183400.0,175540.0,175540.0,,
6418,Midax,Data Science Manager,98905.0,94320.0,103490.0,98250.0,98250.0,9825.0,
6419,Aktana,Data Science Manager,217460.0,208290.0,226630.0,218770.0,218770.0,,
6420,The Home Depot,Data Science Manager,131000.0,125760.0,136240.0,131655.0,131655.0,,13100.0
6421,Ticketmaster,Data Science Manager,223355.0,216150.0,230560.0,224010.0,224010.0,,
6422,naviHealth,Data Science Manager,175540.0,167680.0,183400.0,176850.0,176850.0,9176.550000000001,
6423,HEINEKEN USA,Data Science Manager,131000.0,125760.0,136240.0,129690.0,129690.0,,
6424,Abbott,Data Science Manager,189295.0,182090.0,196500.0,188640.0,188640.0,13755.0,
6425,m/SIX,Data Science Manager,169645.0,162440.0,176850.0,168335.0,168335.0,,
6426,The Climate Corp,Data Science Manager,181435.0,174230.0,188640.0,180125.0,180125.0,20305.0,
6427,athenahealth,Data Science Manager,172920.0,166370.0,179470.0,174885.0,174885.0,7205.0,
6428,Product Madness,Data Science Manager,198465.0,191260.0,205670.0,197810.0,197810.0,14410.0,
6429,Costar Electronics,Data Science Manager,117245.0,112660.0,121830.0,117245.0,117245.0,,
6430,Prestige Financial,Data Science Manager,160475.0,154580.0,166370.0,160475.0,160475.0,20305.0,
6431,Mode Analytics,Data Science Manager,199120.0,191260.0,206980.0,199120.0,199120.0,,
6432,2DA Analytics,Data Science Manager,119210.0,113970.0,124450.0,119210.0,119210.0,,
6433,RCI Exchanges,Data Science Manager,179470.0,171610.0,187330.0,179470.0,179470.0,,
6434,SurveyMonkey,Data Science Manager,222700.0,213530.0,231870.0,220080.0,220080.0,,
6435,Oportun,Data Science Manager,244970.0,235800.0,254140.0,244970.0,244970.0,,
6436,Blue Cross and Blue Shield of Louisiana,Data Science Manager,149340.0,142790.0,155890.0,149995.0,149995.0,,
6437,That's it.,Data Science Manager,215495.0,205670.0,225320.0,217460.0,217460.0,,
6438,ASDA group,Data Science Manager,261345.0,250210.0,272480.0,263310.0,263310.0,,
6439,Crico,Data Science Manager,172920.0,165060.0,180780.0,173575.0,173575.0,16375.0,
6440,One Concern,Data Science Manager,236455.0,226630.0,246280.0,233835.0,233835.0,,
6441,CCC Information Services,Data Science Manager,174885.0,166370.0,183400.0,173575.0,173575.0,,
6442,Square,Data Science Manager,229905.0,221390.0,238420.0,229905.0,229905.0,,118555.0
6443,Walmart eCommerce,Data Science Manager,239730.0,230560.0,248900.0,237765.0,237765.0,47815.0,79255.0
6444,RTW Retailwinds,Data Science Manager,187985.0,180780.0,195190.0,186675.0,186675.0,,
6445,Resilinc,Data Science Manager,119865.0,113970.0,125760.0,121175.0,121175.0,,
6446,Deloitte,Data Science Manager,173575.0,167680.0,179470.0,170300.0,170300.0,28165.0,
6447,American Express,Data Science Manager,149995.0,142790.0,157200.0,149340.0,149340.0,,
6448,ICUBE Consultancy Services,Data Science Manager,146720.0,140170.0,153270.0,148030.0,148030.0,,
6449,T. Rowe Price,Data Science Manager,137550.0,132310.0,142790.0,136895.0,136895.0,1.31,
6450,Change Healthcare,Data Science Manager,274445.0,264620.0,284270.0,275100.0,275100.0,26855.0,26200.0
6451,Lovelytics,Data Science Manager,106110.0,102180.0,110040.0,105455.0,105455.0,6550.0,
6452,Indeed,Data Science Manager,167025.0,159820.0,174230.0,166370.0,166370.0,,
6453,RTI International,Data Science Manager,167025.0,161130.0,172920.0,166370.0,166370.0,,
6454,National Financial,Data Science Manager,141480.0,136240.0,146720.0,140825.0,140825.0,,
6455,dunnhumby,Data Science Manager,173575.0,166370.0,180780.0,174230.0,174230.0,22925.0,
6456,BASF,Data Science Manager,132310.0,127070.0,137550.0,133620.0,133620.0,,
6457,Lyft,Data Science Manager,271825.0,260690.0,282960.0,271825.0,271825.0,,
6458,81qd,Data Science Manager,213530.0,206980.0,220080.0,215495.0,215495.0,,
6459,ZS Associates,Data Science Manager,275100.0,262000.0,288200.0,275100.0,275100.0,32750.0,
6460,ZS Associates,Data Science Manager,275755.0,264620.0,286890.0,274445.0,274445.0,32750.0,
6461,Dropbox,Data Science Manager,194535.0,186020.0,203050.0,195845.0,195845.0,20305.0,66810.0
6462,IgnitionOne,Data Science Manager,223355.0,213530.0,233180.0,225320.0,225320.0,13755.0,
6463,Goodyear,Data Science Manager,229250.0,220080.0,238420.0,229905.0,229905.0,29475.0,31440.0
6464,CME Group,Data Science Manager,169645.0,162440.0,176850.0,168990.0,168990.0,,
6465,EY,Data Science Manager,205015.0,197810.0,212220.0,178160.0,178160.0,,
6466,Sizmek,Data Science Manager,167025.0,161130.0,172920.0,,,,
6467,Futures Action Network,Data Science Manager,267240.0,256760.0,277720.0,267240.0,267240.0,,
6468,NYC Data Science Academy,Consultant Data Scientist - Hourly,138964.80000000002,133515.2,144414.4,138964.80000000002,138964.80000000002,,
6469,Insurance Services Office,Consultant Data Scientist,113315.0,108730.0,117900.0,114625.0,114625.0,,
6470,Databricks,Consultant Data Scientist,159820.0,153270.0,166370.0,161130.0,161130.0,,
6471,MNR Solutions,Consultant Data Scientist - Hourly,119891.20000000001,114441.6,125340.8,117166.40000000001,117166.40000000001,,
6472,Strategic Staffing Solutions,Consultant Data Scientist - Hourly,108992.0,106267.2,114441.6,111716.8,111716.8,,
6473,Booz Allen Hamilton,Data Science Consultant,89080.0,85150.0,93010.0,84495.0,84495.0,,
6474,Clarity Insights,Data Science Consultant,119210.0,113970.0,124450.0,,,,
6475,Apps Solutions,Data Science Consultant,121830.0,116590.0,127070.0,121175.0,121175.0,,
6476,Strategic Staffing Solutions,Data Science Consultant - Hourly,111716.8,106267.2,117166.40000000001,111716.8,111716.8,,
6477,Opex Analytics,Data Science Consultant,132965.0,127070.0,138860.0,134275.0,134275.0,,
6478,Lochbridge,Data Science Consultant,157200.0,150650.0,163750.0,158510.0,158510.0,,
6479,Duke Energy,Data Science Consultant,110040.0,106110.0,113970.0,103009.23000000001,10300.53,10300.53,
6480,DMI,Data Science Consultant,116590.0,112660.0,120520.0,117900.0,117900.0,,
6481,Transplant Genomics,Data Science Consultant - Hourly,215259.2,207084.80000000002,223433.6,215259.2,215259.2,,
6482,Enhance IT,Data Science Consultant - Hourly Contractor,32697.600000000002,32697.600000000002,35422.4,,,,
6483,Big Squid,Data Science Consultant,119210.0,113970.0,124450.0,119210.0,119210.0,,32750.0
6484,Deloitte,Data Science Consultant,130345.0,125760.0,134930.0,131000.0,131000.0,,
6485,INTERSYS CONSULTING,Data Science Consultant - Hourly Contractor,166212.80000000002,160763.2,174387.2,,,,
6486,Capgemini,Data Science Consultant,127725.0,123140.0,132310.0,127725.0,127725.0,,
6487,Blue Marlin Systems,Data Science Consultant - Monthly Contractor,5895.0,5240.0,6550.0,,,,
6488,Guardian Analytics,Data Scientist Manager,210255.0,203050.0,217460.0,210255.0,210255.0,,20305.0
6489,Verizon,Data Scientist Manager,171610.0,165060.0,178160.0,173575.0,173575.0,,
6490,ADP,Data Scientist Manager,171610.0,165060.0,178160.0,170955.0,170955.0,,
6491,Twentieth Century Fox,Data Scientist Manager,153925.0,148030.0,159820.0,153270.0,153270.0,,
6492,Entergy,Data Scientist Manager,193880.0,184710.0,203050.0,193225.0,193225.0,,
6493,National Grid,Data Scientist Manager,192570.0,183400.0,201740.0,192570.0,192570.0,29475.0,
6494,Ask Media Group,Data Scientist Manager,224010.0,216150.0,231870.0,222045.0,222045.0,,
6495,AudaExplore - a Solera Company,Data Scientist Manager,136240.0,131000.0,141480.0,24.89,24.89,,
6496,SAP,Data Scientist Manager,182090.0,175540.0,188640.0,180780.0,180780.0,,
6497,AIG,Data Scientist Manager,180125.0,172920.0,187330.0,180125.0,180125.0,,
6498,Freddie Mac,Data Scientist Manager,197810.0,191260.0,204360.0,198465.0,198465.0,,
6499,Radial,Data Scientist Manager,153270.0,145410.0,161130.0,153270.0,153270.0,,
6500,Comcast,Data Scientist Manager,195190.0,186020.0,204360.0,193880.0,193880.0,22925.0,39300.0
6501,SoFi,Data Scientist Manager,206325.0,197810.0,214840.0,206325.0,206325.0,39955.0,
6502,James Madison University,Data Scientist Manager,152615.0,145410.0,159820.0,151960.0,151960.0,,
6503,Otsuka,Data Scientist Manager,142790.0,137550.0,148030.0,144100.0,144100.0,,
6504,Toyota Motor Corporation,Data Scientist Manager,163095.0,157200.0,168990.0,163095.0,163095.0,8515.0,
6505,Juniper Networks,Data Scientist Manager,263310.0,252830.0,273790.0,265275.0,265275.0,,
6506,Procter & Gamble,Data Scientist Manager,176850.0,170300.0,183400.0,177505.0,177505.0,,
6507,Press Ganey,Data Scientist Manager,155890.0,149340.0,162440.0,155235.0,155235.0,11135.0,
6508,The Clorox Company,Data Scientist Manager,234490.0,225320.0,243660.0,234490.0,234490.0,,
6509,Chase,Data Scientist Manager,159820.0,153270.0,166370.0,155235.0,155235.0,13755.0,
6510,Demeter Analytics Services,Data Scientist Manager,186675.0,180780.0,192570.0,186675.0,186675.0,,
6511,IBM,Data Scientist Manager,146720.0,140170.0,153270.0,146065.0,146065.0,,
6512,Digitas,Data Scientist Manager,154580.0,148030.0,161130.0,153270.0,153270.0,,
6513,Ford Motor Company,Data Scientist Manager,158510.0,151960.0,165060.0,156545.0,156545.0,22925.0,
6514,Pinterest,Data Scientist Manager,240385.0,229250.0,251520.0,241040.0,241040.0,,
6515,Worldpay,Data Scientist Manager,142135.0,134930.0,149340.0,140825.0,140825.0,13755.0,
6516,Farmers Insurance Group,Data Scientist Manager,167680.0,161130.0,174230.0,168990.0,168990.0,,
6517,EY,Data Scientist Manager,151960.0,146720.0,157200.0,178160.0,178160.0,,
6518,Sony Music Entertainment,Data Scientist Manager,160475.0,154580.0,166370.0,160475.0,160475.0,,
6519,Norjaya,Data Scientist Manager,179470.0,171610.0,187330.0,183400.0,33415.48,33415.48,83657.91
6520,Sony Music Entertainment,Data Scientist Manager,159820.0,153270.0,166370.0,159165.0,159165.0,,
6521,Norjaya,Data Scientist Manager,179470.0,171610.0,187330.0,183400.0,33415.48,33415.48,83657.91
6522,Verisk Analytics,Data Scientist Manager,203050.0,195190.0,210910.0,205015.0,205015.0,,
6523,Solera,Data Scientist Manager,174885.0,168990.0,180780.0,174230.0,174230.0,,
6524,TransUnion,Data Scientist Manager,138205.0,133620.0,142790.0,137550.0,137550.0,,
6525,LexisNexis Risk Solutions,Data Scientist Manager,185365.0,178160.0,192570.0,187330.0,187330.0,,
6526,UnitedHealth Group,Data Scientist Manager,138860.0,133620.0,144100.0,138860.0,138860.0,,
6527,Prudential,Data Scientist Manager,187985.0,182090.0,193880.0,187985.0,187985.0,,
6528,KPMG,Data Scientist Manager,212875.0,204360.0,221390.0,213530.0,213530.0,16375.0,
6529,Twitter,Entry Level Data Scientist,193880.0,187330.0,200430.0,194535.0,194535.0,,
6530,AdventHealth Corporate,Entry Level Data Scientist,89735.0,86460.0,93010.0,89080.0,89080.0,1294.28,
6531,FCA Fiat Chrysler Automobiles,Entry Level Data Scientist,146065.0,140170.0,151960.0,147375.0,147375.0,,
6532,Robinhood,Entry Level Data Scientist,187985.0,179470.0,196500.0,188640.0,188640.0,,
6533,84.51°,Entry Level Data Scientist,119865.0,115280.0,124450.0,119210.0,119210.0,,
6534,Farmers Insurance Group,Entry Level Data Scientist,88425.0,85150.0,91700.0,87770.0,87770.0,,
6535,Ancestry,Entry Level Data Scientist - Hourly,79019.2,76294.40000000001,81744.0,76294.40000000001,76294.40000000001,,
6536,DXC Technology,Entry Level Data Scientist,85805.0,82530.0,89080.0,85805.0,85805.0,,
6537,Capital One,Entry Level Data Scientist,125760.0,120520.0,131000.0,127070.0,127070.0,,
6538,MassMutual,Entry Level Data Scientist,113315.0,108730.0,117900.0,112660.0,112660.0,,
6539,Boeing,Entry Level Data Scientist,128380.0,124450.0,132310.0,129035.0,129035.0,5240.0,
6540,Ciber,Entry Level Data Scientist,124450.0,119210.0,129690.0,125105.0,125105.0,,
6541,ABC,Entry Level Data Scientist,81875.0,78600.0,85150.0,81220.0,81220.0,,
6542,Assero Services,Entry Level Data Scientist,56330.0,53710.0,58950.0,56330.0,56330.0,,
6543,Bayer,Entry Level Data Scientist,120520.0,115280.0,125760.0,118555.0,118555.0,,
6544,Mekelle University,Entry Level Data Scientist,42575.0,40610.0,44540.0,42575.0,42575.0,,
6545,Research Foundation for Mental Hygiene,Entry Level Data Scientist,76635.0,73360.0,79910.0,76635.0,76635.0,5240.0,
6546,Sealed Air Corporation,Entry Level Data Scientist,111350.0,107420.0,115280.0,112005.0,112005.0,,
6547,La Amistad,Entry Level Data Scientist,107420.0,103490.0,111350.0,108730.0,108730.0,,
6548,GreenZone Solutions,Entry Level Data Scientist,93010.0,89080.0,96940.0,93010.0,93010.0,,
6549,Cisco Systems,Entry Level Data Scientist,121830.0,117900.0,125760.0,121175.0,121175.0,,
6550,Verizon,Entry Level Data Scientist,149995.0,144100.0,155890.0,150650.0,150650.0,,
6551,Alexa,Entry Level Data Scientist,165715.0,159820.0,171610.0,166370.0,166370.0,,
6552,Covenant Transportation,Entry Level Data Scientist,90390.0,86460.0,94320.0,89080.0,89080.0,,
6553,Factor 75,Entry Level Data Scientist,106110.0,102180.0,110040.0,106110.0,106110.0,13755.0,
6554,IBM,Entry Level Data Scientist - Monthly,9170.0,9170.0,9170.0,140544.66,14666.76,14666.76,
6555,Morgan Stanley,Entry Level Data Scientist,154580.0,148030.0,161130.0,154580.0,154580.0,7205.0,
6556,Samsung Electronics,Entry Level Data Scientist,151305.0,145410.0,157200.0,150650.0,150650.0,,
6557,SF State University,Entry Level Data Scientist - Monthly Intern,6550.0,6550.0,6550.0,,,,
6558,National Security Agency,Entry Level Data Scientist,169645.0,161130.0,178160.0,170955.0,170955.0,,
6559,UNC Greensboro,Entry Level Data Scientist,129690.0,124450.0,134930.0,128380.0,128380.0,,
6560,Facebook,Entry Level Data Scientist,152615.0,146720.0,158510.0,153270.0,153270.0,,97595.0
6561,Booz Allen Hamilton,Entry Level Data Scientist,102835.0,98250.0,107420.0,102180.0,102180.0,,
6562,Reliant Nationwide Staffing,Entry Level Data Scientist,159820.0,153270.0,166370.0,160475.0,160475.0,,
6563,NASA Jet Propulsion Laboratory,Entry Level Data Scientist,91045.0,86460.0,95630.0,90390.0,90390.0,,
6564,OMNI ePartners,Entry Level Data Scientist - Hourly,57220.8,54496.0,59945.600000000006,57220.8,57220.8,,
6565,Applied Information Sciences,Entry Level Data Scientist,92355.0,89080.0,95630.0,93010.0,93010.0,,
6566,Intel Corporation,Graduate Data Scientist,131000.0,125760.0,136240.0,131655.0,131655.0,,
6567,Visa Technology & Operations,Staff Data Scientist,169645.0,162440.0,176850.0,169645.0,169645.0,,
