,company,position,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus
759,Accenture,Data Science Manager,,146160.0,158340.0,152250.0,152250.0,13050.0,
760,BT,Data Science Manager,,71340.0,78300.0,74820.0,74820.0,6960.0,
761,BP,Data Science Manager,,109620.0,118320.0,113100.0,113100.0,21750.0,
762,Facebook,Data Science Manager,,200100.0,215760.0,209670.0,209670.0,17400.0,17400.0
763,Sainsbury’s,Data Science Manager,,125280.0,135720.0,130500.0,130500.0,26100.0,
764,dunnhumby,Data Science Manager,,85260.0,90480.0,121800.0,121800.0,18270.0,
765,Aimia,Data Science Manager,,95700.0,104400.0,100920.0,100920.0,8700.0,
766,World Programming,Data Science Manager,,127020.0,135720.0,130500.0,130500.0,,
767,NHS,Data Science Consultant,,80040.0,87000.0,82650.0,82650.0,,
768,Capgemini,Data Science Consultant,,67860.0,73080.0,71340.0,71340.0,,
769,PA Consulting,Data Science Consultant,,93960.0,100920.0,98310.0,98310.0,8700.0,
770,Shell,Data Science Consultant,,109620.0,120060.0,113970.0,113970.0,,
771,First Derivatives,Data Science Consultant,,34800.0,36540.0,34800.0,34800.0,,
772,Kubrick Group,Data Science Consultant,,64380.0,69600.0,66990.0,66990.0,,
773,Quantexa,Data Science Consultant,,71340.0,76560.0,73080.0,73080.0,5220.0,
774,Allscripts,Data Science Consultant - Hourly Contractor,,68764.8,76003.2,,,,
775,Matthew West Analytics,Data Science Consultant - Monthly Contractor,41760.0,3480.0,3480.0,,,,
776,Deloitte,Graduate Data Scientist,,78300.0,85260.0,80910.0,80910.0,,
777,Sage,Graduate Data Scientist,,53940.0,57420.0,55680.0,55680.0,,
778,First Derivatives,Graduate Data Scientist,,33060.0,34800.0,33930.0,33930.0,,
779,Ericsson-Worldwide,Graduate Data Scientist,,48720.0,52200.0,50460.0,50460.0,4350.0,
780,Reed Business Information,Graduate Data Scientist,,45240.0,50460.0,47850.0,47850.0,,
781,Avios,Graduate Data Scientist,,50460.0,55680.0,53940.0,53940.0,,
782,Frazer-Nash Consultancy,Graduate Data Scientist,,46980.0,50460.0,48720.0,48720.0,,
783,ERS,Graduate Data Scientist,,50460.0,53940.0,52200.0,52200.0,,
784,Bosch,Graduate Data Scientist,,55680.0,60900.0,58290.0,58290.0,,
785,Fospha,Graduate Data Scientist,,50460.0,55680.0,53070.0,53070.0,,
786,Liberty Mutual Insurance,Entry Level Data Scientist,,74820.0,81780.0,77430.0,77430.0,,
787,Software AG Germany,Chief Data Scientist,,87000.0,93960.0,,,,
788,FNZ,Data Science Associate,,53940.0,57420.0,54810.0,54810.0,,
789,Kami Intelligence,Data Science Associate - Hourly Contractor,,28953.6,32572.8,,,,
790,Faculty,Data Science Fellow - Monthly Intern,20399.760000000002,1659.96,1740.0,,,,
791,Facebook,"Data Scientist, Analytics",,140940.0,151380.0,146160.0,146160.0,,
792,Skipton Building Society,Sr Data Scientist,,66120.0,71340.0,68730.0,68730.0,,
793,Barclays,Head of Data Science,,208800.0,224460.0,214890.0,214890.0,18270.0,
794,Capgemini,Head of Data Science,,153120.0,167040.0,160950.0,160950.0,,
795,William Hill,Head of Data Science,,123540.0,135720.0,130500.0,130500.0,36.54,
796,EDF,Head of Data Science,,174000.0,189660.0,180090.0,180090.0,26100.0,
797,News UK,Head of Data Science,,135720.0,146160.0,140940.0,140940.0,27.84,
798,CarFinance247,Head of Data Science,,90480.0,95700.0,93960.0,93960.0,,
799,Adecco Group,Head of Data Science,,133980.0,147900.0,141810.0,141810.0,,
800,Liberis,Head of Data Science,,116580.0,125280.0,120930.0,120930.0,17400.0,
801,BGL HK,Head of Data Science,,182700.0,198360.0,191400.0,191400.0,,
802,Unbound (UK),Head of Data Science,,125280.0,133980.0,129630.0,129630.0,,
803,--,Head of Data Science,,76560.0,85260.0,,,,
804,Bank of England,Research Data Scientist,,95700.0,102660.0,99180.0,99180.0,,
805,Abc,Senior Data Science Engineer,,92220.0,99180.0,95700.0,95700.0,,
806,Microsoft,Senior Data Scientist Manager,,158340.0,172260.0,166170.0,166170.0,,
807,Schlumberger,Senior Data Scientist Manager,,140940.0,151380.0,147030.0,147030.0,,
808,Skimlinks,Data Engineer/Data Scientist,,100920.0,107880.0,105270.0,105270.0,,
809,Elevate Credit,Data Science and Analytics - Intern,,43500.0,46980.0,,,,
